[4;33mReloaded modules[24m: Models, CustomOptimizers[0m
Versione tensorfolow: 2.1.0

SGD-HD, alpha_0=0.1, beta= 0.0001 (MNIST).
Epoch 18, Loss: 0.27039, Accuracy: 92.46, Test Loss: 0.27057, Test Accuracy: 92.24, Time:   7.1s
Epoch 19, Loss: 0.26957, Accuracy: 92.44, Test Loss: 0.27063, Test Accuracy: 92.23, Time:   7.5s
Epoch 20, Loss: 0.26885, Accuracy: 92.51, Test Loss: 0.27028, Test Accuracy: 92.3, Time:   7.2s
Epoch 21, Loss: 0.26798, Accuracy: 92.54, Test Loss: 0.27003, Test Accuracy: 92.35, Time:   7.7s
Epoch 22, Loss: 0.26729, Accuracy: 92.57, Test Loss: 0.2702, Test Accuracy: 92.25, Time:   7.4s
Epoch 23, Loss: 0.26679, Accuracy: 92.61, Test Loss: 0.26987, Test Accuracy: 92.23, Time:   7.2s
Epoch 24, Loss: 0.26615, Accuracy: 92.6, Test Loss: 0.26949, Test Accuracy: 92.31, Time:   7.1s
Epoch 25, Loss: 0.26571, Accuracy: 92.65, Test Loss: 0.2692, Test Accuracy: 92.31, Time:   7.2s
Epoch 26, Loss: 0.26515, Accuracy: 92.65, Test Loss: 0.2695, Test Accuracy: 92.27, Time:   7.1s
Epoch 27, Loss: 0.26494, Accuracy: 92.62, Test Loss: 0.26861, Test Accuracy: 92.35, Time:   7.3s
Epoch 28, Loss: 0.26446, Accuracy: 92.62, Test Loss: 0.26874, Test Accuracy: 92.27, Time:   7.1s
Epoch 29, Loss: 0.26413, Accuracy: 92.68, Test Loss: 0.2689, Test Accuracy: 92.37, Time:   7.4s
Epoch 30, Loss: 0.26377, Accuracy: 92.66, Test Loss: 0.26829, Test Accuracy: 92.24, Time:   7.2s
Epoch 31, Loss: 0.26337, Accuracy: 92.69, Test Loss: 0.268, Test Accuracy: 92.37, Time:   7.3s
Epoch 32, Loss: 0.26297, Accuracy: 92.69, Test Loss: 0.26788, Test Accuracy: 92.37, Time:   7.2s
Epoch 33, Loss: 0.26267, Accuracy: 92.74, Test Loss: 0.26817, Test Accuracy: 92.42, Time:   7.3s
Epoch 34, Loss: 0.26243, Accuracy: 92.73, Test Loss: 0.26772, Test Accuracy: 92.39, Time:   7.1s
Epoch 35, Loss: 0.26201, Accuracy: 92.76, Test Loss: 0.26776, Test Accuracy: 92.48, Time:   7.2s
Epoch 36, Loss: 0.26182, Accuracy: 92.75, Test Loss: 0.26767, Test Accuracy: 92.35, Time:   7.1s
Epoch 37, Loss: 0.26159, Accuracy: 92.71, Test Loss: 0.26732, Test Accuracy: 92.37, Time:   7.2s
Epoch 38, Loss: 0.2612, Accuracy: 92.77, Test Loss: 0.26793, Test Accuracy: 92.34, Time:   7.3s
Epoch 39, Loss: 0.26105, Accuracy: 92.75, Test Loss: 0.26724, Test Accuracy: 92.35, Time:   7.2s
Epoch 40, Loss: 0.26084, Accuracy: 92.79, Test Loss: 0.26726, Test Accuracy: 92.37, Time:   7.6s
Epoch 41, Loss: 0.26066, Accuracy: 92.79, Test Loss: 0.26714, Test Accuracy: 92.4, Time:   7.3s
Epoch 42, Loss: 0.26037, Accuracy: 92.78, Test Loss: 0.26726, Test Accuracy: 92.39, Time:   7.2s
Epoch 43, Loss: 0.26009, Accuracy: 92.78, Test Loss: 0.26678, Test Accuracy: 92.39, Time:   7.3s
Epoch 44, Loss: 0.25982, Accuracy: 92.81, Test Loss: 0.26685, Test Accuracy: 92.43, Time:   7.5s
Epoch 45, Loss: 0.25966, Accuracy: 92.8, Test Loss: 0.26702, Test Accuracy: 92.38, Time:   7.5s
Epoch 46, Loss: 0.25958, Accuracy: 92.8, Test Loss: 0.2671, Test Accuracy: 92.41, Time:   7.1s
Epoch 47, Loss: 0.2594, Accuracy: 92.8, Test Loss: 0.26735, Test Accuracy: 92.37, Time:   7.5s
Epoch 48, Loss: 0.25913, Accuracy: 92.79, Test Loss: 0.26636, Test Accuracy: 92.44, Time:   7.5s
Epoch 49, Loss: 0.25911, Accuracy: 92.82, Test Loss: 0.26686, Test Accuracy: 92.52, Time:   7.5s
Epoch 50, Loss: 0.25903, Accuracy: 92.85, Test Loss: 0.26655, Test Accuracy: 92.43, Time:   7.1s

SGD, alpha=0.001, (MNIST).
Epoch 1, Loss: 1.255, Accuracy: 67.94, Test Loss: 0.78152, Test Accuracy: 83.22, Time:   6.2s
Epoch 2, Loss: 0.69472, Accuracy: 83.89, Test Loss: 0.58367, Test Accuracy: 86.48, Time:   6.3s
Epoch 3, Loss: 0.5693, Accuracy: 85.95, Test Loss: 0.5056, Test Accuracy: 87.72, Time:   6.2s
Epoch 4, Loss: 0.5099, Accuracy: 86.97, Test Loss: 0.46268, Test Accuracy: 88.34, Time:   6.5s
Epoch 5, Loss: 0.47398, Accuracy: 87.59, Test Loss: 0.43451, Test Accuracy: 88.87, Time:   6.3s
Epoch 6, Loss: 0.44951, Accuracy: 88.06, Test Loss: 0.41459, Test Accuracy: 89.14, Time:   6.6s
Epoch 7, Loss: 0.43139, Accuracy: 88.43, Test Loss: 0.39955, Test Accuracy: 89.4, Time:   6.3s
Epoch 8, Loss: 0.41742, Accuracy: 88.65, Test Loss: 0.38775, Test Accuracy: 89.77, Time:   6.3s
Epoch 9, Loss: 0.40611, Accuracy: 88.87, Test Loss: 0.37819, Test Accuracy: 89.91, Time:   6.3s
Epoch 10, Loss: 0.3967, Accuracy: 89.11, Test Loss: 0.36992, Test Accuracy: 90.11, Time:   6.2s
Epoch 11, Loss: 0.38877, Accuracy: 89.24, Test Loss: 0.3632, Test Accuracy: 90.23, Time:   6.1s
Epoch 12, Loss: 0.38206, Accuracy: 89.38, Test Loss: 0.35738, Test Accuracy: 90.38, Time:   6.1s
Epoch 13, Loss: 0.37604, Accuracy: 89.54, Test Loss: 0.35212, Test Accuracy: 90.46, Time:   6.3s
Epoch 14, Loss: 0.37079, Accuracy: 89.67, Test Loss: 0.34763, Test Accuracy: 90.57, Time:   6.2s
Epoch 15, Loss: 0.36614, Accuracy: 89.78, Test Loss: 0.34356, Test Accuracy: 90.64, Time:   6.3s
Epoch 16, Loss: 0.3619, Accuracy: 89.87, Test Loss: 0.34007, Test Accuracy: 90.68, Time:   5.9s
Epoch 17, Loss: 0.35811, Accuracy: 89.96, Test Loss: 0.33666, Test Accuracy: 90.73, Time:   6.2s
Epoch 18, Loss: 0.35464, Accuracy: 90.06, Test Loss: 0.33367, Test Accuracy: 90.81, Time:   6.1s
Epoch 19, Loss: 0.35138, Accuracy: 90.16, Test Loss: 0.33099, Test Accuracy: 90.96, Time:   6.9s
Epoch 20, Loss: 0.34853, Accuracy: 90.23, Test Loss: 0.32859, Test Accuracy: 90.93, Time:   8.5s
Epoch 21, Loss: 0.34576, Accuracy: 90.29, Test Loss: 0.32641, Test Accuracy: 91.03, Time:   6.6s
Epoch 22, Loss: 0.34321, Accuracy: 90.34, Test Loss: 0.32416, Test Accuracy: 91.08, Time:   6.9s
Epoch 23, Loss: 0.3409, Accuracy: 90.44, Test Loss: 0.32204, Test Accuracy: 91.05, Time:   7.0s
Epoch 24, Loss: 0.33868, Accuracy: 90.44, Test Loss: 0.32031, Test Accuracy: 91.12, Time:   6.3s
Epoch 25, Loss: 0.33663, Accuracy: 90.5, Test Loss: 0.31863, Test Accuracy: 91.18, Time:   6.3s
Epoch 26, Loss: 0.33465, Accuracy: 90.55, Test Loss: 0.31691, Test Accuracy: 91.17, Time:   6.2s
Epoch 27, Loss: 0.33288, Accuracy: 90.6, Test Loss: 0.31536, Test Accuracy: 91.27, Time:   6.2s
Epoch 28, Loss: 0.33107, Accuracy: 90.64, Test Loss: 0.31391, Test Accuracy: 91.32, Time:   6.2s
Epoch 29, Loss: 0.3294, Accuracy: 90.72, Test Loss: 0.31258, Test Accuracy: 91.29, Time:   6.3s
Epoch 30, Loss: 0.32793, Accuracy: 90.74, Test Loss: 0.31115, Test Accuracy: 91.36, Time:   6.2s
Epoch 31, Loss: 0.32637, Accuracy: 90.77, Test Loss: 0.30999, Test Accuracy: 91.43, Time:   6.2s
Epoch 32, Loss: 0.32494, Accuracy: 90.83, Test Loss: 0.30881, Test Accuracy: 91.43, Time:   6.3s
Epoch 33, Loss: 0.3236, Accuracy: 90.83, Test Loss: 0.30786, Test Accuracy: 91.45, Time:   6.2s
Epoch 34, Loss: 0.32239, Accuracy: 90.9, Test Loss: 0.30669, Test Accuracy: 91.47, Time:   6.9s
Epoch 35, Loss: 0.32116, Accuracy: 90.94, Test Loss: 0.30573, Test Accuracy: 91.47, Time:   7.5s
Epoch 36, Loss: 0.31991, Accuracy: 90.99, Test Loss: 0.30482, Test Accuracy: 91.52, Time:   9.4s
Epoch 37, Loss: 0.31883, Accuracy: 91.0, Test Loss: 0.30379, Test Accuracy: 91.51, Time:   8.8s
Epoch 38, Loss: 0.31766, Accuracy: 91.04, Test Loss: 0.30311, Test Accuracy: 91.54, Time:   7.1s
Epoch 39, Loss: 0.31663, Accuracy: 91.06, Test Loss: 0.3021, Test Accuracy: 91.57, Time:   6.9s
Epoch 40, Loss: 0.31568, Accuracy: 91.09, Test Loss: 0.30124, Test Accuracy: 91.62, Time:   10.3s
Epoch 41, Loss: 0.31468, Accuracy: 91.12, Test Loss: 0.30065, Test Accuracy: 91.61, Time:   7.8s
Epoch 42, Loss: 0.3138, Accuracy: 91.14, Test Loss: 0.29994, Test Accuracy: 91.63, Time:   9.2s
Epoch 43, Loss: 0.31286, Accuracy: 91.18, Test Loss: 0.29917, Test Accuracy: 91.64, Time:   9.1s
Epoch 44, Loss: 0.31197, Accuracy: 91.21, Test Loss: 0.29846, Test Accuracy: 91.63, Time:   8.4s
Epoch 45, Loss: 0.31108, Accuracy: 91.21, Test Loss: 0.29783, Test Accuracy: 91.64, Time:   6.9s
Epoch 46, Loss: 0.31032, Accuracy: 91.24, Test Loss: 0.29734, Test Accuracy: 91.67, Time:   7.5s
Epoch 47, Loss: 0.30952, Accuracy: 91.26, Test Loss: 0.29686, Test Accuracy: 91.69, Time:   7.0s
Epoch 48, Loss: 0.3087, Accuracy: 91.29, Test Loss: 0.2959, Test Accuracy: 91.61, Time:   6.4s
Epoch 49, Loss: 0.30801, Accuracy: 91.28, Test Loss: 0.29552, Test Accuracy: 91.64, Time:   8.8s
Epoch 50, Loss: 0.30737, Accuracy: 91.33, Test Loss: 0.29486, Test Accuracy: 91.71, Time:   8.2s

SGD-HD, alpha_0=0.0001, beta= 0.0001 (MNIST).
Epoch 1, Loss: 0.51845, Accuracy: 85.68, Test Loss: 0.33743, Test Accuracy: 90.63, Time:   7.8s
Epoch 2, Loss: 0.33982, Accuracy: 90.38, Test Loss: 0.30702, Test Accuracy: 91.31, Time:   7.5s
Epoch 3, Loss: 0.31756, Accuracy: 91.08, Test Loss: 0.29592, Test Accuracy: 91.67, Time:   7.8s
Epoch 4, Loss: 0.3061, Accuracy: 91.34, Test Loss: 0.28997, Test Accuracy: 91.77, Time:   7.7s
Epoch 5, Loss: 0.29858, Accuracy: 91.52, Test Loss: 0.28709, Test Accuracy: 91.87, Time:   7.7s
Epoch 6, Loss: 0.29338, Accuracy: 91.73, Test Loss: 0.2824, Test Accuracy: 92.08, Time:   7.4s
Epoch 7, Loss: 0.28922, Accuracy: 91.83, Test Loss: 0.27912, Test Accuracy: 92.09, Time:   7.6s
Epoch 8, Loss: 0.28625, Accuracy: 91.97, Test Loss: 0.28043, Test Accuracy: 92.18, Time:   7.8s
Epoch 9, Loss: 0.28365, Accuracy: 92.04, Test Loss: 0.27776, Test Accuracy: 92.28, Time:   8.0s
Epoch 10, Loss: 0.28113, Accuracy: 92.17, Test Loss: 0.27644, Test Accuracy: 92.09, Time:   8.4s
Epoch 11, Loss: 0.2792, Accuracy: 92.2, Test Loss: 0.27477, Test Accuracy: 92.16, Time:   8.0s
Epoch 12, Loss: 0.2776, Accuracy: 92.18, Test Loss: 0.27516, Test Accuracy: 92.17, Time:   7.5s
Epoch 13, Loss: 0.27596, Accuracy: 92.32, Test Loss: 0.27386, Test Accuracy: 92.23, Time:   8.0s
Epoch 14, Loss: 0.27456, Accuracy: 92.33, Test Loss: 0.2722, Test Accuracy: 92.28, Time:   7.3s
Epoch 15, Loss: 0.27335, Accuracy: 92.34, Test Loss: 0.2717, Test Accuracy: 92.2, Time:   7.2s
Epoch 16, Loss: 0.27237, Accuracy: 92.4, Test Loss: 0.27256, Test Accuracy: 92.14, Time:   7.4s
Epoch 17, Loss: 0.2714, Accuracy: 92.43, Test Loss: 0.27167, Test Accuracy: 92.22, Time:   7.2s
Epoch 18, Loss: 0.2704, Accuracy: 92.45, Test Loss: 0.27058, Test Accuracy: 92.24, Time:   7.2s
Epoch 19, Loss: 0.26958, Accuracy: 92.44, Test Loss: 0.27063, Test Accuracy: 92.23, Time:   7.2s
Epoch 20, Loss: 0.26885, Accuracy: 92.51, Test Loss: 0.27028, Test Accuracy: 92.3, Time:   7.2s
Epoch 21, Loss: 0.26799, Accuracy: 92.54, Test Loss: 0.27003, Test Accuracy: 92.34, Time:   7.2s
Epoch 22, Loss: 0.2673, Accuracy: 92.56, Test Loss: 0.2702, Test Accuracy: 92.25, Time:   7.5s
Epoch 23, Loss: 0.2668, Accuracy: 92.61, Test Loss: 0.26987, Test Accuracy: 92.23, Time:   7.9s
Epoch 24, Loss: 0.26616, Accuracy: 92.6, Test Loss: 0.26949, Test Accuracy: 92.31, Time:   7.4s
Epoch 25, Loss: 0.26571, Accuracy: 92.65, Test Loss: 0.2692, Test Accuracy: 92.31, Time:   7.3s
Epoch 26, Loss: 0.26515, Accuracy: 92.65, Test Loss: 0.2695, Test Accuracy: 92.27, Time:   7.0s
Epoch 27, Loss: 0.26495, Accuracy: 92.62, Test Loss: 0.26862, Test Accuracy: 92.35, Time:   14.8s
Epoch 28, Loss: 0.26446, Accuracy: 92.61, Test Loss: 0.26874, Test Accuracy: 92.27, Time:   15.2s
Epoch 29, Loss: 0.26414, Accuracy: 92.68, Test Loss: 0.2689, Test Accuracy: 92.37, Time:   15.1s
Epoch 30, Loss: 0.26377, Accuracy: 92.66, Test Loss: 0.26829, Test Accuracy: 92.24, Time:   15.0s
Epoch 31, Loss: 0.26337, Accuracy: 92.69, Test Loss: 0.268, Test Accuracy: 92.37, Time:   16.1s
Epoch 32, Loss: 0.26298, Accuracy: 92.69, Test Loss: 0.26788, Test Accuracy: 92.37, Time:   14.9s
Epoch 33, Loss: 0.26267, Accuracy: 92.74, Test Loss: 0.26817, Test Accuracy: 92.42, Time:   15.0s
Epoch 34, Loss: 0.26244, Accuracy: 92.73, Test Loss: 0.26772, Test Accuracy: 92.39, Time:   16.4s
Epoch 35, Loss: 0.26202, Accuracy: 92.76, Test Loss: 0.26776, Test Accuracy: 92.48, Time:   15.6s
Epoch 36, Loss: 0.26182, Accuracy: 92.75, Test Loss: 0.26767, Test Accuracy: 92.35, Time:   14.8s
Epoch 37, Loss: 0.2616, Accuracy: 92.71, Test Loss: 0.26732, Test Accuracy: 92.37, Time:   15.0s
Epoch 38, Loss: 0.26121, Accuracy: 92.77, Test Loss: 0.26793, Test Accuracy: 92.34, Time:   13.8s
Epoch 39, Loss: 0.26106, Accuracy: 92.75, Test Loss: 0.26724, Test Accuracy: 92.35, Time:   14.1s
Epoch 40, Loss: 0.26085, Accuracy: 92.79, Test Loss: 0.26726, Test Accuracy: 92.37, Time:   16.2s
Epoch 41, Loss: 0.26066, Accuracy: 92.79, Test Loss: 0.26714, Test Accuracy: 92.4, Time:   15.6s
Epoch 42, Loss: 0.26038, Accuracy: 92.78, Test Loss: 0.26727, Test Accuracy: 92.39, Time:   16.4s
Epoch 43, Loss: 0.2601, Accuracy: 92.78, Test Loss: 0.26678, Test Accuracy: 92.39, Time:   16.6s
Epoch 44, Loss: 0.25982, Accuracy: 92.81, Test Loss: 0.26685, Test Accuracy: 92.43, Time:   15.2s
Epoch 45, Loss: 0.25966, Accuracy: 92.8, Test Loss: 0.26703, Test Accuracy: 92.38, Time:   16.1s
Epoch 46, Loss: 0.25959, Accuracy: 92.8, Test Loss: 0.2671, Test Accuracy: 92.41, Time:   15.2s
Epoch 47, Loss: 0.2594, Accuracy: 92.8, Test Loss: 0.26735, Test Accuracy: 92.37, Time:   17.7s
Epoch 48, Loss: 0.25914, Accuracy: 92.79, Test Loss: 0.26636, Test Accuracy: 92.44, Time:   16.3s
Epoch 49, Loss: 0.25912, Accuracy: 92.82, Test Loss: 0.26686, Test Accuracy: 92.52, Time:   16.7s
Epoch 50, Loss: 0.25903, Accuracy: 92.85, Test Loss: 0.26655, Test Accuracy: 92.43, Time:   15.9s

SGD, alpha=0.0001, (MNIST).
Epoch 1, Loss: 2.13776, Accuracy: 24.59, Test Loss: 1.89698, Test Accuracy: 41.45, Time:   14.2s
Epoch 2, Loss: 1.74923, Accuracy: 51.32, Test Loss: 1.57641, Test Accuracy: 59.51, Time:   15.7s
Epoch 3, Loss: 1.48666, Accuracy: 64.13, Test Loss: 1.35571, Test Accuracy: 69.17, Time:   14.8s
Epoch 4, Loss: 1.30232, Accuracy: 70.53, Test Loss: 1.19847, Test Accuracy: 73.83, Time:   14.4s
Epoch 5, Loss: 1.16817, Accuracy: 74.23, Test Loss: 1.0822, Test Accuracy: 76.88, Time:   13.6s
Epoch 6, Loss: 1.06714, Accuracy: 76.51, Test Loss: 0.99333, Test Accuracy: 78.84, Time:   14.0s
Epoch 7, Loss: 0.98861, Accuracy: 78.27, Test Loss: 0.92344, Test Accuracy: 80.39, Time:   14.6s
Epoch 8, Loss: 0.92597, Accuracy: 79.55, Test Loss: 0.8671, Test Accuracy: 81.64, Time:   14.0s
Epoch 9, Loss: 0.87484, Accuracy: 80.6, Test Loss: 0.82076, Test Accuracy: 82.5, Time:   13.6s
Epoch 10, Loss: 0.83229, Accuracy: 81.42, Test Loss: 0.78197, Test Accuracy: 83.21, Time:   14.4s
Epoch 11, Loss: 0.79633, Accuracy: 82.01, Test Loss: 0.749, Test Accuracy: 83.77, Time:   14.0s
Epoch 12, Loss: 0.76562, Accuracy: 82.6, Test Loss: 0.72062, Test Accuracy: 84.45, Time:   14.5s
Epoch 13, Loss: 0.73887, Accuracy: 83.11, Test Loss: 0.69593, Test Accuracy: 84.82, Time:   14.5s
Epoch 14, Loss: 0.71548, Accuracy: 83.55, Test Loss: 0.67424, Test Accuracy: 85.1, Time:   14.4s
Epoch 15, Loss: 0.69487, Accuracy: 83.94, Test Loss: 0.655, Test Accuracy: 85.35, Time:   14.5s
Epoch 16, Loss: 0.67641, Accuracy: 84.22, Test Loss: 0.63782, Test Accuracy: 85.63, Time:   14.3s
Epoch 17, Loss: 0.65998, Accuracy: 84.48, Test Loss: 0.62239, Test Accuracy: 85.81, Time:   14.1s
Epoch 18, Loss: 0.64505, Accuracy: 84.77, Test Loss: 0.60842, Test Accuracy: 86.06, Time:   13.6s
Epoch 19, Loss: 0.63149, Accuracy: 85.03, Test Loss: 0.59573, Test Accuracy: 86.33, Time:   14.5s
Epoch 20, Loss: 0.61922, Accuracy: 85.2, Test Loss: 0.58412, Test Accuracy: 86.45, Time:   13.5s
Epoch 21, Loss: 0.60793, Accuracy: 85.4, Test Loss: 0.57348, Test Accuracy: 86.6, Time:   14.3s
Epoch 22, Loss: 0.59744, Accuracy: 85.52, Test Loss: 0.56367, Test Accuracy: 86.72, Time:   14.0s
Epoch 23, Loss: 0.58786, Accuracy: 85.69, Test Loss: 0.55458, Test Accuracy: 86.83, Time:   13.5s
Epoch 24, Loss: 0.57899, Accuracy: 85.82, Test Loss: 0.54615, Test Accuracy: 86.98, Time:   14.4s
Epoch 25, Loss: 0.57065, Accuracy: 85.96, Test Loss: 0.53831, Test Accuracy: 87.17, Time:   13.5s
Epoch 26, Loss: 0.56295, Accuracy: 86.06, Test Loss: 0.53099, Test Accuracy: 87.29, Time:   13.5s
Epoch 27, Loss: 0.55573, Accuracy: 86.17, Test Loss: 0.52413, Test Accuracy: 87.45, Time:   13.9s
Epoch 28, Loss: 0.54887, Accuracy: 86.29, Test Loss: 0.5177, Test Accuracy: 87.52, Time:   13.6s
Epoch 29, Loss: 0.54246, Accuracy: 86.39, Test Loss: 0.51164, Test Accuracy: 87.66, Time:   13.6s
Epoch 30, Loss: 0.53653, Accuracy: 86.48, Test Loss: 0.50593, Test Accuracy: 87.71, Time:   13.6s
Epoch 31, Loss: 0.53081, Accuracy: 86.58, Test Loss: 0.50054, Test Accuracy: 87.79, Time:   13.6s
Epoch 32, Loss: 0.5254, Accuracy: 86.7, Test Loss: 0.49544, Test Accuracy: 87.86, Time:   13.5s
Epoch 33, Loss: 0.52033, Accuracy: 86.79, Test Loss: 0.49061, Test Accuracy: 87.97, Time:   13.5s
Epoch 34, Loss: 0.51558, Accuracy: 86.88, Test Loss: 0.48601, Test Accuracy: 88.02, Time:   13.5s
Epoch 35, Loss: 0.51097, Accuracy: 86.96, Test Loss: 0.48164, Test Accuracy: 88.07, Time:   13.5s
Epoch 36, Loss: 0.50651, Accuracy: 87.05, Test Loss: 0.47749, Test Accuracy: 88.08, Time:   13.4s
Epoch 37, Loss: 0.50234, Accuracy: 87.11, Test Loss: 0.47352, Test Accuracy: 88.14, Time:   13.6s
Epoch 38, Loss: 0.49832, Accuracy: 87.18, Test Loss: 0.46973, Test Accuracy: 88.22, Time:   13.5s
Epoch 39, Loss: 0.49451, Accuracy: 87.25, Test Loss: 0.4661, Test Accuracy: 88.3, Time:   13.6s
Epoch 40, Loss: 0.49094, Accuracy: 87.32, Test Loss: 0.46263, Test Accuracy: 88.35, Time:   13.6s
Epoch 41, Loss: 0.4874, Accuracy: 87.37, Test Loss: 0.45931, Test Accuracy: 88.44, Time:   13.6s
Epoch 42, Loss: 0.48406, Accuracy: 87.43, Test Loss: 0.45612, Test Accuracy: 88.51, Time:   14.4s
Epoch 43, Loss: 0.48083, Accuracy: 87.49, Test Loss: 0.45306, Test Accuracy: 88.54, Time:   14.4s
Epoch 44, Loss: 0.47769, Accuracy: 87.53, Test Loss: 0.45011, Test Accuracy: 88.59, Time:   14.4s
Epoch 45, Loss: 0.47466, Accuracy: 87.59, Test Loss: 0.44727, Test Accuracy: 88.64, Time:   15.2s
Epoch 46, Loss: 0.47184, Accuracy: 87.63, Test Loss: 0.44455, Test Accuracy: 88.69, Time:   13.6s
Epoch 47, Loss: 0.46905, Accuracy: 87.66, Test Loss: 0.44192, Test Accuracy: 88.72, Time:   13.8s
Epoch 48, Loss: 0.46633, Accuracy: 87.71, Test Loss: 0.43937, Test Accuracy: 88.77, Time:   13.6s
Epoch 49, Loss: 0.46378, Accuracy: 87.76, Test Loss: 0.43692, Test Accuracy: 88.84, Time:   13.7s
Epoch 50, Loss: 0.46135, Accuracy: 87.82, Test Loss: 0.43455, Test Accuracy: 88.86, Time:   13.5s

SGD-HD, alpha_0=0.00001, beta= 0.0001 (MNIST).
Epoch 1, Loss: 0.51872, Accuracy: 85.67, Test Loss: 0.33743, Test Accuracy: 90.63, Time:   15.9s
Epoch 2, Loss: 0.33982, Accuracy: 90.38, Test Loss: 0.30701, Test Accuracy: 91.31, Time:   15.2s
Epoch 3, Loss: 0.31756, Accuracy: 91.08, Test Loss: 0.29592, Test Accuracy: 91.66, Time:   16.0s
Epoch 4, Loss: 0.3061, Accuracy: 91.34, Test Loss: 0.28997, Test Accuracy: 91.77, Time:   16.2s
Epoch 5, Loss: 0.29857, Accuracy: 91.52, Test Loss: 0.28709, Test Accuracy: 91.87, Time:   15.3s
Epoch 6, Loss: 0.29338, Accuracy: 91.73, Test Loss: 0.2824, Test Accuracy: 92.08, Time:   15.2s
Epoch 7, Loss: 0.28921, Accuracy: 91.83, Test Loss: 0.27912, Test Accuracy: 92.09, Time:   15.1s
Epoch 8, Loss: 0.28625, Accuracy: 91.97, Test Loss: 0.28043, Test Accuracy: 92.18, Time:   15.2s
Epoch 9, Loss: 0.28365, Accuracy: 92.04, Test Loss: 0.27776, Test Accuracy: 92.28, Time:   15.2s
Epoch 10, Loss: 0.28113, Accuracy: 92.17, Test Loss: 0.27644, Test Accuracy: 92.09, Time:   16.0s
Epoch 11, Loss: 0.2792, Accuracy: 92.2, Test Loss: 0.27477, Test Accuracy: 92.16, Time:   15.2s
Epoch 12, Loss: 0.2776, Accuracy: 92.18, Test Loss: 0.27516, Test Accuracy: 92.17, Time:   15.7s
Epoch 13, Loss: 0.27596, Accuracy: 92.32, Test Loss: 0.27386, Test Accuracy: 92.23, Time:   15.2s
Epoch 14, Loss: 0.27456, Accuracy: 92.33, Test Loss: 0.2722, Test Accuracy: 92.28, Time:   15.3s
Epoch 15, Loss: 0.27334, Accuracy: 92.34, Test Loss: 0.2717, Test Accuracy: 92.2, Time:   15.2s
Epoch 16, Loss: 0.27236, Accuracy: 92.4, Test Loss: 0.27256, Test Accuracy: 92.14, Time:   16.3s
Epoch 17, Loss: 0.2714, Accuracy: 92.43, Test Loss: 0.27167, Test Accuracy: 92.22, Time:   15.2s
Epoch 18, Loss: 0.2704, Accuracy: 92.45, Test Loss: 0.27057, Test Accuracy: 92.24, Time:   15.2s
Epoch 19, Loss: 0.26958, Accuracy: 92.44, Test Loss: 0.27063, Test Accuracy: 92.23, Time:   15.2s
Epoch 20, Loss: 0.26885, Accuracy: 92.51, Test Loss: 0.27028, Test Accuracy: 92.3, Time:   15.1s
Epoch 21, Loss: 0.26799, Accuracy: 92.54, Test Loss: 0.27003, Test Accuracy: 92.34, Time:   16.2s
Epoch 22, Loss: 0.2673, Accuracy: 92.56, Test Loss: 0.2702, Test Accuracy: 92.25, Time:   15.7s
Epoch 23, Loss: 0.2668, Accuracy: 92.61, Test Loss: 0.26987, Test Accuracy: 92.23, Time:   15.2s
Epoch 24, Loss: 0.26616, Accuracy: 92.6, Test Loss: 0.26949, Test Accuracy: 92.31, Time:   15.2s
Epoch 25, Loss: 0.26571, Accuracy: 92.65, Test Loss: 0.2692, Test Accuracy: 92.31, Time:   16.0s
Epoch 26, Loss: 0.26515, Accuracy: 92.65, Test Loss: 0.2695, Test Accuracy: 92.27, Time:   16.2s
Epoch 27, Loss: 0.26495, Accuracy: 92.62, Test Loss: 0.26862, Test Accuracy: 92.35, Time:   16.3s
Epoch 28, Loss: 0.26446, Accuracy: 92.61, Test Loss: 0.26874, Test Accuracy: 92.27, Time:   15.8s
Epoch 29, Loss: 0.26414, Accuracy: 92.68, Test Loss: 0.2689, Test Accuracy: 92.37, Time:   15.2s
Epoch 30, Loss: 0.26377, Accuracy: 92.66, Test Loss: 0.26829, Test Accuracy: 92.24, Time:   15.4s
Epoch 31, Loss: 0.26337, Accuracy: 92.69, Test Loss: 0.268, Test Accuracy: 92.37, Time:   16.1s
Epoch 32, Loss: 0.26298, Accuracy: 92.69, Test Loss: 0.26788, Test Accuracy: 92.37, Time:   15.3s
Epoch 33, Loss: 0.26267, Accuracy: 92.74, Test Loss: 0.26817, Test Accuracy: 92.42, Time:   16.3s
Epoch 34, Loss: 0.26243, Accuracy: 92.73, Test Loss: 0.26772, Test Accuracy: 92.39, Time:   13.7s
Epoch 35, Loss: 0.26202, Accuracy: 92.76, Test Loss: 0.26776, Test Accuracy: 92.48, Time:   15.2s
Epoch 36, Loss: 0.26182, Accuracy: 92.75, Test Loss: 0.26767, Test Accuracy: 92.35, Time:   15.3s
Epoch 37, Loss: 0.26159, Accuracy: 92.71, Test Loss: 0.26732, Test Accuracy: 92.37, Time:   15.3s
Epoch 38, Loss: 0.26121, Accuracy: 92.77, Test Loss: 0.26793, Test Accuracy: 92.34, Time:   15.4s
Epoch 39, Loss: 0.26105, Accuracy: 92.75, Test Loss: 0.26724, Test Accuracy: 92.35, Time:   16.4s
